"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"99","WBGene00003219","F54F7.5","Development","Development: germline","Development: germline","mes-1 is an ortholog of human TAOK1 (TAO kinase 1), TAOK2 (TAO kinase 2), and TAOK3\; is predicted to have protein tyrosine kinase activity\; is involved in several processes, including asymmetric cell division, asymmetric protein localization involved in cell fate determination, and cell fate specification\; localizes to the plasma membrane\; is expressed in the E, the Psub2, the Psub3, and the Psub4."
"100","WBGene00003228","W03C9.7","mRNA functions","mRNA functions: binding","mRNA functions: binding: ZF","mex-1 is an ortholog of human ZFP36L1 (ZFP36 ring finger protein like 1) and ZFP36L2 (ZFP36 ring finger protein like 2)\; is predicted to have RNA binding activity\; is involved in several processes, including cell fate specification, embryo development, and embryonic pattern specification\; localizes to the P granule\; is expressed in the germline blastomere, the reproductive system, and the somatic blastomere."
"101","WBGene00003229","F53G12.5","mRNA functions","mRNA functions: binding","mRNA functions: binding: KH","mex-3 is an ortholog of human MEX3C (mex-3 RNA binding C), MEX3D (mex-3 RNA binding D), and MEX3A (mex-3 RNA binding A)\; exhibits single-stranded RNA binding activity\; is involved in several processes, including cell fate specification, embryonic pattern specification, and regulation of gene expression\; localizes to the P granule\; is expressed in several tissues, including the embryonic cell."
"102","WBGene00003230","W02A2.7","mRNA functions","mRNA functions: binding","mRNA functions: binding: ZF","mex-5 is an ortholog of human ZFP36L1 (ZFP36 ring finger protein like 1) and ZFP36L2 (ZFP36 ring finger protein like 2)\; exhibits RNA binding activity, protein domain specific binding activity, and protein kinase binding activity\; is involved in regulation of protein localization\; localizes to the P granule and centrosome\; is expressed in the germ line, the head, the intestine, and the nervous system."
"103","WBGene00003231","AH6.5","mRNA functions","mRNA functions: binding","mRNA functions: binding: ZF","mex-6 is an ortholog of human ZFP36L1 (ZFP36 ring finger protein like 1) and ZFP36L2 (ZFP36 ring finger protein like 2)\; exhibits mRNA 3'-UTR binding activity, protein domain specific binding activity, and protein kinase binding activity\; is involved in regulation of protein localization\; localizes to the P granule\; is expressed in the AB, the ABa, the ABp, and the germ line."
"104","WBGene00003394","T07H6.2","Protein modification","Protein modification: acyltransferase","Protein modification: acyltransferase","mom-1 is an ortholog of human PORCN (porcupine O-acyltransferase)\; is predicted to have Wnt-protein binding activity and palmitoleoyltransferase activity\; is involved in several processes, including Wnt signaling pathway, regulating spindle positioning, asymmetric protein localization involved in cell fate determination, and embryonic morphogenesis\; human orthologs of this gene are implicated in focal dermal hypoplasia."
"105","WBGene00003395","F38E1.7","Signaling","Signaling: WNT","Signaling: WNT","mom-2 is an ortholog of human WNT4 (Wnt 4)\; exhibits receptor tyrosine kinase binding activity\; is involved in several processes, including asymmetric protein localization involved in cell fate determination, digestive tract development, and generation of neurons\; is expressed in several tissues, including the alimentary system, the epithelial system, the muscular system, the reproductive system, and the vulval syncytia precursor."
"106","WBGene00003410","F21G4.2","Transmembrane transport","Transmembrane transport: ABC","Transmembrane transport: ABC","mrp-4 is an ortholog of human ABCC2 (ATP binding cassette subfamily C member 2) and ABCC3 (ATP binding cassette subfamily C member 3)\; is predicted to have ATP binding activity and ATPase activity, coupled to transmembrane movement of substances\; is involved in lipid transport involved in lipid storage and lysosome organization\; localizes to the endocytic vesicle and gut granule\; is expressed in the intestine\; human orthologs of this gene are implicated in several diseases, including Dubin-Johnson syndrome, arterial calcification of infancy, and oculocutaneous albinism."
"107","WBGene00003601","C32F10.6","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-2 is an ortholog of human NR5A1 (nuclear receptor subfamily 5 group A member 1) and NR5A2 (nuclear receptor subfamily 5 group A member 2)\; is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity\; localizes to the nucleus\; is expressed in several tissues, including MS, the ABa, the ABal, the germline blastomere, and the somatic blastomere\; human orthologs of this gene are implicated in 46 XY gonadal dysgenesis, male infertility (multiple), and premature ovarian failure."
"108","WBGene00003623","F11C1.6","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-25 is an ortholog of human NR5A1 (nuclear receptor subfamily 5 group A member 1) and NR5A2 (nuclear receptor subfamily 5 group A member 2)\; exhibits armadillo repeat domain binding activity\; is involved in molting cycle and positive regulation of transcription by RNA polymerase II\; localizes to the nucleus\; is expressed in several tissues, including the alimentary system, the epithelial system, the reproductive system, the ventral cord blast cell, and the vulval precursor cell\; human orthologs of this gene are implicated in 46 XY gonadal dysgenesis, male infertility (multiple), and premature ovarian failure."
"109","WBGene00003651","W01D2.2","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-61 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity."
"110","WBGene00003784","ZK1127.1","mRNA functions","mRNA functions: binding","mRNA functions: binding: ZF","nos-2 is an ortholog of human NANOS1 (nanos C2HC-type zinc finger 1), NANOS2, and NANOS3\; is predicted to have zinc ion binding activity\; is involved in oogenesis and regulation of cell cycle\; localizes to the cytoplasm\; is expressed in the P0, the P4, the Z2, and the Z3."
"111","WBGene00003865","ZC513.6","mRNA functions","mRNA functions: binding","mRNA functions: binding: ZF","oma-2 is an ortholog of human ZFP36L1 (ZFP36 ring finger protein like 1) and ZFP36L2 (ZFP36 ring finger protein like 2)\; exhibits translation repressor activity, mRNA regulatory element binding activity\; is involved in several processes, including gamete generation, regulation of cell cycle process, and regulation of protein metabolic process\; localizes to the P granule and centrosome\; is expressed in several tissues, including the AB, the germline blastomere, the head, the nervous system, and the reproductive system."
"112","WBGene00003979","T27D12.4","Unassigned","Unassigned","Unassigned: transposon","pes-5 is affected by several genes including dpy-10, hsf-1, and sir-2.1 based on microarray and RNA-seq studies\; is affected by seven chemicals including Aspirin, Alovudine, and stavudine based on RNA-seq and microarray studies."
"113","WBGene00003981","F18G5.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","pes-8 is expressed in several tissues, including the alimentary system and the gonad."
"114","WBGene00003999","C05A9.1","Transmembrane transport","Transmembrane transport: ABC","Transmembrane transport: ABC","pgp-5 is an ortholog of human ABCB4 (ATP binding cassette subfamily B member 4), ABCB11 (ATP binding cassette subfamily B member 11), and ABCB1\; is predicted to have efflux transmembrane transporter activity\; is involved in several processes, including defense response to bacterium, response to drug, and stress response to metal ion\; is expressed in the intestine."
"115","WBGene00004078","F52E1.1","mRNA functions","mRNA functions: binding","mRNA functions: binding: ZF","pos-1 is an ortholog of human ZFP36L1 (ZFP36 ring finger protein like 1) and ZFP36L2 (ZFP36 ring finger protein like 2)\; exhibits mRNA 3'-UTR binding activity, poly(U) RNA binding activity, and transcription corepressor activity\; is involved in several processes, including cell fate specification, embryo development, and embryonic pattern specification\; localizes to the P granule\; is expressed in several tissues, including the P4, the germline blastomere, the nervous system, the reproductive system, and the somatic blastomere."
"116","WBGene00004098","AC3.4","Unassigned","Unassigned","Unassigned: prion domain","pqn-2 is enriched in the pharynx based on RNA-seq studies\; is affected by several genes including clk-1, ced-1, and npr-1 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including aldicarb, Ethanol, and methylmercury hydroxide based on microarray and RNA-seq studies."
"117","WBGene00004099","C03A7.4","Unassigned","Unassigned","Unassigned: prion domain","abu-15 is involved in endoplasmic reticulum unfolded protein response and pharynx development\; is expressed in the pharyngeal muscle cell."
"118","WBGene00004104","C14C11.8","Unassigned","Unassigned","Unassigned: prion domain","pqn-13 is enriched in GABAergic neurons, the DA neuron, the pharynx, and the seam cell based on microarray and RNA-seq studies\; is affected by several genes including daf-16, skn-1, and daf-12 based on microarray and RNA-seq studies\; is affected by sixteen chemicals including 1-methylnicotinamide, methylmercuric chloride, and manganese chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Cysteine rich repeat, tripleX."
