"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"93","WBGene00001483","C03C11.2","Signaling","Signaling: unassigned","Signaling: unassigned","fog-3 is an ortholog of human TOB1 (transducer of ERBB2, 1) and TOB2 (transducer of ERBB2, 2)\; is involved in several processes, including cell fate specification, masculinization of hermaphroditic germ-line, and positive regulation of oocyte development\; localizes to the cytoplasm and nuclear periphery\; is expressed in the germ line."
"94","WBGene00001500","C54F6.14","Metabolism","Metabolism: mitochondria","Metabolism: mitochondria: unassigned","ftn-1 is an ortholog of human FTH1 (ferritin heavy chain 1), FTHL17 (ferritin heavy chain like 17), and FTMT (ferritin mitochondrial)\; exhibits identical protein binding activity\; is involved in cellular iron ion homeostasis\; is expressed in the intestine and the pharyngeal-intestinal valve\; human orthologs of this gene are implicated in hemochromatosis type 5 and neurodegeneration with brain iron accumulation 3."
"95","WBGene00001506","EGAP9.2","Protein modification","Protein modification: carbohydrate","Protein modification: carbohydrate","fut-2 exhibits galactoside 2-alpha-L-fucosyltransferase activity\; is involved in macromolecule glycosylation\; is expressed in the intestinal cell."
"96","WBGene00001559","F45H7.2","Signaling","Signaling: small GTPase","Signaling: small GTPase: Rho/Rac","gei-1 is an ortholog of human DLC1 (DLC1 Rho GTPase activating protein), STARD13 (StAR related lipid transfer domain containing 13), and STARD8 (StAR related lipid transfer domain containing 8)\; is predicted to have lipid binding activity\; is expressed in the pharynx\; human orthologs of this gene are implicated in colorectal cancer."
"97","WBGene00001560","T22H6.6","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: unassigned","gei-3 is an ortholog of human cic\; is predicted to have DNA binding activity\; is expressed in tail neurons, the head, and the intestine."
"98","WBGene00001577","T12A7.1","Unassigned","Unassigned","Unassigned","gem-4 is an ortholog of human CPNE5 (copine 5), CPNE8 (copine 8), and CPNE9 (copine 9)\; is expressed in several tissues, including the alimentary system, the hmc, the reproductive system, and the somatic gonad precursor\; is predicted to encode a protein with the following domains: C2 domain, von Willebrand factor, type A, Copine, C2 domain superfamily, and von Willebrand factor A-like domain superfamily."
"99","WBGene00001603","K03H1.1","Metabolism","Metabolism: amino acid","Metabolism: amino acid: synthesis","gln-2 is an ortholog of human GLUL\; is predicted to have ATP binding activity and glutamate-ammonia ligase activity\; is expressed in the germ line."
"100","WBGene00001612","C06E1.4","Transmembrane transport","Transmembrane transport: glutamate channel","Transmembrane transport: glutamate channel","glr-1 is an ortholog of human GRIA4 (glutamate ionotropic receptor AMPA type subunit 4), GRIA3, and GRIA1 (glutamate ionotropic receptor AMPA type subunit 1)\; exhibits enzyme binding activity and ionotropic glutamate receptor activity\; is involved in several processes, including adult locomotory behavior, feeding behavior, and learning or memory\; localizes to several cellular components, including the cell surface, neuron projection, and plasma membrane part\; is expressed in the head and the nervous system\; human orthologs of this gene are implicated in syndromic X-linked intellectual disability 94."
"101","WBGene00001663","T19C4.6","Signaling","Signaling: heteromeric G protein","Signaling: heteromeric G protein: G alpha subunit","gpa-1 is an ortholog of human GNAI1 (G protein subunit alpha i1)\; is predicted to have several functions, including G-protein beta\/gamma-subunit complex binding activity, GTP binding activity, and GTPase activity\; is expressed in the head, the male, the nervous system, and the sensillum."
"102","WBGene00001691","F46B3.5","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","grd-2 is predicted to have cholesterol binding activity, endopeptidase activity, and signaling receptor binding activity\; is expressed in the excretory duct and the excretory pore."
"103","WBGene00001713","F42C5.7","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","grl-4 is expressed in several tissues, including the alimentary system, the epithelial system, the head, the nervous system, and the reproductive system\; is predicted to encode a protein with the following domain: Ground-like domain."
"104","WBGene00001723","T03D8.4","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","grl-14 is expressed in the arcade cell and the reproductive system\; is predicted to encode a protein with the following domain: Ground-like domain."
"105","WBGene00001724","Y75B8A.20","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","grl-15 is expressed in the hypodermis, the midbody, and the reproductive system\; is predicted to encode a protein with the following domain: Ground-like domain."
"106","WBGene00001753","R03D7.6","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-5 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have glutathione transferase activity\; is involved in innate immune response\; is expressed in the intestine and the nerve ring."
"107","WBGene00001754","F11G11.3","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-6 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have glutathione transferase activity\; is involved in innate immune response."
"108","WBGene00001757","R05F9.5","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-9 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have glutathione transferase activity."
"109","WBGene00001762","F37B1.3","Stress response","Stress response: oxidative","Stress response: oxidative","gst-14 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity\; is expressed in the intestine and the pharynx."
"110","WBGene00001770","F21H7.1","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-22 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity."
"111","WBGene00001772","F37B1.1","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-24 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity\; is involved in innate immune response\; is expressed in the head and the tail."
"112","WBGene00001781","C02A12.1","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-33 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity\; is expressed in the intestine, the pharynx, and the tail."
"113","WBGene00001786","F35E8.8","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-38 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity\; is involved in innate immune response\; is expressed in the intestine, the nervous system, and the sensillum."
"114","WBGene00001787","Y53F4B.33","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-39 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity."
"115","WBGene00001814","W04C9.1","Transmembrane transport","Transmembrane transport: ABC","Transmembrane transport: ABC","haf-4 is an ortholog of human ABCB9 (ATP binding cassette subfamily B member 9)\; is predicted to have ATP binding activity, ATPase activity, coupled to transmembrane movement of substances, and peptide transmembrane transporter activity\; is involved in growth, lipid metabolic process, and lysosomal transport\; localizes to the lysosomal membrane\; is expressed in the intestine\; human orthologs of this gene are implicated in MHC class I deficiency."
"116","WBGene00001819","ZK484.2","Transmembrane transport","Transmembrane transport: ABC","Transmembrane transport: ABC","haf-9 is an ortholog of human ABCB9 (ATP binding cassette subfamily B member 9)\; is predicted to have ATP binding activity, ATPase activity, coupled to transmembrane movement of substances, and peptide transmembrane transporter activity\; is involved in RNA interference, growth, and lysosomal transport\; localizes to the lysosomal membrane\; is expressed in the intestine and the rectal gland cell\; human orthologs of this gene are implicated in MHC class I deficiency."
"117","WBGene00001984","W06B11.4","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","hog-1 is predicted to have peptidase activity\; is expressed in the rectal epithelium."
"118","WBGene00002015","T27E4.8","Stress response","Stress response: heat","Stress response: heat","hsp-16.1 is an ortholog of human CRYAA (crystallin alpha A), CRYAB (crystallin alpha B), and HSPB1 (heat shock protein family B (small) member 1)\; is predicted to have unfolded protein binding activity\; is involved in response to heat\; localizes to the Golgi medial cisterna\; is expressed in several tissues, including the alimentary system, the coelomocyte, the gonad, the muscular system, and the nervous system\; human orthologs of this gene are implicated in several diseases, including Charcot-Marie-Tooth disease axonal type 2F, cataract (multiple), and myofibrillar myopathy (multiple)."
